,title,artist,duration_ms,explicit,popularity,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_href,analysis_url
7247,What Goes Around.../...Comes Around (Interlude),Justin Timberlake,448533,False,53,spotify:track:4ZrEjG3Vef85NTve8ptC9Q,0.685,0.725,7,-4.791,1,0.177,0.13,0.000925,0.592,0.381,75.996,https://api.spotify.com/v1/tracks/4ZrEjG3Vef85NTve8ptC9Q,https://api.spotify.com/v1/audio-analysis/4ZrEjG3Vef85NTve8ptC9Q
7248,A Love Like War (feat. Vic Fuentes),All Time Low,213740,False,0,spotify:track:7vBBL9qR7sgvb0vD04iLTk,0.475,0.987,5,-3.515,0,0.121,0.00028,2.36e-06,0.335,0.632,162.002,https://api.spotify.com/v1/tracks/7vBBL9qR7sgvb0vD04iLTk,https://api.spotify.com/v1/audio-analysis/7vBBL9qR7sgvb0vD04iLTk
7249,Under the Influence,Elle King,197720,False,40,spotify:track:5rFwX4Xi0WmdtM6qlaPUWy,0.352,0.847,2,-3.143,0,0.0577,0.00265,0.0,0.325,0.618,179.964,https://api.spotify.com/v1/tracks/5rFwX4Xi0WmdtM6qlaPUWy,https://api.spotify.com/v1/audio-analysis/5rFwX4Xi0WmdtM6qlaPUWy
7250,She Used to Love Me a Lot,Johnny Cash,189506,False,53,spotify:track:4yEvfGgJ9tYfyfXXMLza1V,0.556,0.438,9,-9.722,0,0.0522,0.708,9.86e-06,0.526,0.46,94.911,https://api.spotify.com/v1/tracks/4yEvfGgJ9tYfyfXXMLza1V,https://api.spotify.com/v1/audio-analysis/4yEvfGgJ9tYfyfXXMLza1V
7251,Love Your Love The Most,Eric Church,170386,False,0,spotify:track:6HLciiLMPssno4lT4gbObT,0.333,0.524,10,-6.788,1,0.0301,0.194,0.0,0.124,0.438,73.393,https://api.spotify.com/v1/tracks/6HLciiLMPssno4lT4gbObT,https://api.spotify.com/v1/audio-analysis/6HLciiLMPssno4lT4gbObT
7252,"Luckenbach, Texas (Back to the Basics of Love)",Waylon Jennings,200493,False,53,spotify:track:6ANPIv5r3vdWntrmFa6H6M,0.684,0.45,7,-10.422,1,0.0332,0.704,0.00191,0.243,0.639,102.902,https://api.spotify.com/v1/tracks/6ANPIv5r3vdWntrmFa6H6M,https://api.spotify.com/v1/audio-analysis/6ANPIv5r3vdWntrmFa6H6M
7253,Not In Love (feat. Robert Smith) [Radio Version],Crystal Castles,226076,False,0,spotify:track:6XEHQiZmHj5ZG0V5KNJ5zz,0.477,0.979,7,-4.192,0,0.0884,0.000924,0.00198,0.349,0.182,135.918,https://api.spotify.com/v1/tracks/6XEHQiZmHj5ZG0V5KNJ5zz,https://api.spotify.com/v1/audio-analysis/6XEHQiZmHj5ZG0V5KNJ5zz
7254,Give Me Love,Ed Sheeran,323807,False,37,spotify:track:7fWXTD51PQ2W9B2lyYlZCN,0.465,0.39,1,-8.685,1,0.036,0.583,5.07e-06,0.0908,0.232,116.301,https://api.spotify.com/v1/tracks/7fWXTD51PQ2W9B2lyYlZCN,https://api.spotify.com/v1/audio-analysis/7fWXTD51PQ2W9B2lyYlZCN
7255,Can't Help Falling in Love,Elvis Presley,182466,False,0,spotify:track:5l5oJ7rf3ZODYsrAS1hah4,0.395,0.307,2,-13.508,1,0.0277,0.938,9.87e-05,0.103,0.341,100.011,https://api.spotify.com/v1/tracks/5l5oJ7rf3ZODYsrAS1hah4,https://api.spotify.com/v1/audio-analysis/5l5oJ7rf3ZODYsrAS1hah4
7256,Fall In Love,Popcaan,185400,True,52,spotify:track:2YI6Xw8d7iRio4wWZYqp4q,0.546,0.709,9,-7.932,1,0.313,0.133,0.0,0.115,0.501,84.746,https://api.spotify.com/v1/tracks/2YI6Xw8d7iRio4wWZYqp4q,https://api.spotify.com/v1/audio-analysis/2YI6Xw8d7iRio4wWZYqp4q
7257,Mahal Ko O Mahal Ako,KZ Tandingan,222560,False,29,spotify:track:4eIpLKg9mZmRBFMeHkKLXm,0.729,0.388,5,-5.855,1,0.0313,0.63,3.15e-06,0.0845,0.301,73.889,https://api.spotify.com/v1/tracks/4eIpLKg9mZmRBFMeHkKLXm,https://api.spotify.com/v1/audio-analysis/4eIpLKg9mZmRBFMeHkKLXm
7258,Lovers in a Dangerous Time,Barenaked Ladies,246800,False,46,spotify:track:6G0M1Wsz6zQQoJig92kbkY,0.433,0.811,11,-6.132,0,0.0516,0.165,0.000141,0.0663,0.404,131.286,https://api.spotify.com/v1/tracks/6G0M1Wsz6zQQoJig92kbkY,https://api.spotify.com/v1/audio-analysis/6G0M1Wsz6zQQoJig92kbkY
7259,What Is Love,Kiesza,188346,False,21,spotify:track:1YaN0cUxi7I9VTwPl7dOzc,0.375,0.235,0,-7.078,0,0.0305,0.984,0.00092,0.134,0.222,144.657,https://api.spotify.com/v1/tracks/1YaN0cUxi7I9VTwPl7dOzc,https://api.spotify.com/v1/audio-analysis/1YaN0cUxi7I9VTwPl7dOzc
7260,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,281253,False,35,spotify:track:6yw2pmCVpIwnyEnqdEuAaT,0.433,0.364,4,-8.842,1,0.0293,0.707,3.75e-06,0.171,0.0385,98.981,https://api.spotify.com/v1/tracks/6yw2pmCVpIwnyEnqdEuAaT,https://api.spotify.com/v1/audio-analysis/6yw2pmCVpIwnyEnqdEuAaT
7261,Swerve,ILOVEMAKONNEN,268421,True,33,spotify:track:3gGh2HhZ4gBoh6kZZbsl8w,0.812,0.676,1,-4.502,1,0.0491,0.0454,0.0,0.0929,0.38,114.047,https://api.spotify.com/v1/tracks/3gGh2HhZ4gBoh6kZZbsl8w,https://api.spotify.com/v1/audio-analysis/3gGh2HhZ4gBoh6kZZbsl8w
7262,Really Love,D'Angelo,344346,False,55,spotify:track:2RcanAJpudPNDkyIe9DzKS,0.638,0.395,4,-11.299,0,0.1,0.724,0.569,0.0761,0.316,78.516,https://api.spotify.com/v1/tracks/2RcanAJpudPNDkyIe9DzKS,https://api.spotify.com/v1/audio-analysis/2RcanAJpudPNDkyIe9DzKS
7263,Let Me Love You,Mario,249093,False,52,spotify:track:5xV0Czdqefft6sPDqjmFBu,0.681,0.586,7,-8.324,0,0.058,0.169,0.0,0.0924,0.604,94.539,https://api.spotify.com/v1/tracks/5xV0Czdqefft6sPDqjmFBu,https://api.spotify.com/v1/audio-analysis/5xV0Czdqefft6sPDqjmFBu
7264,She Loves Me Not,Papa Roach,209733,True,32,spotify:track:5KnXQXUNcOnGAUWlkvH7Kt,0.602,0.962,2,-4.545,1,0.0916,0.00125,0.0,0.396,0.432,119.117,https://api.spotify.com/v1/tracks/5KnXQXUNcOnGAUWlkvH7Kt,https://api.spotify.com/v1/audio-analysis/5KnXQXUNcOnGAUWlkvH7Kt
7265,Love Sex Magic (feat. Justin Timberlake),Ciara,220040,False,38,spotify:track:0upQ8bgqXGhFsBgvchxbGm,0.903,0.674,10,-5.061,0,0.12,0.0199,0.0,0.309,0.867,106.952,https://api.spotify.com/v1/tracks/0upQ8bgqXGhFsBgvchxbGm,https://api.spotify.com/v1/audio-analysis/0upQ8bgqXGhFsBgvchxbGm
7266,It's A Man's World/Sleeping With The One I Love - Recorded at Spotify Studios NYC,Fantasia,362602,False,25,spotify:track:1qX2eMwJzsQdhPg2CrmC1r,0.504,0.281,10,-6.442,0,0.0716,0.929,2.94e-06,0.342,0.339,93.866,https://api.spotify.com/v1/tracks/1qX2eMwJzsQdhPg2CrmC1r,https://api.spotify.com/v1/audio-analysis/1qX2eMwJzsQdhPg2CrmC1r
7267,distance,Christina Perri,236066,False,47,spotify:track:5WDlNHQW1LmcQIA15oGjiW,0.4,0.445,2,-7.546,1,0.0323,0.416,9.03e-06,0.0938,0.108,150.15,https://api.spotify.com/v1/tracks/5WDlNHQW1LmcQIA15oGjiW,https://api.spotify.com/v1/audio-analysis/5WDlNHQW1LmcQIA15oGjiW
7268,Love Again (Akinyele Back) [feat. Gangsta Boo],Run The Jewels,225120,True,0,spotify:track:7I6YpuvNg6mEzUmvpxY5ro,0.793,0.695,2,-7.951,1,0.306,0.138,0.0,0.0794,0.517,145.978,https://api.spotify.com/v1/tracks/7I6YpuvNg6mEzUmvpxY5ro,https://api.spotify.com/v1/audio-analysis/7I6YpuvNg6mEzUmvpxY5ro
7269,I Love the USA,Weezer,189742,True,33,spotify:track:7vWc8y9RLq4QDHVH3arbmy,0.541,0.59,5,-6.631,1,0.0294,0.0695,0.00744,0.145,0.065,107.953,https://api.spotify.com/v1/tracks/7vWc8y9RLq4QDHVH3arbmy,https://api.spotify.com/v1/audio-analysis/7vWc8y9RLq4QDHVH3arbmy
7270,Why Do Fools Fall In Love,El Musiquero,138893,False,20,spotify:track:0KHRoMzjBhqRTMb8dktYSj,0.413,0.604,5,-4.663,0,0.192,0.298,0.0027,0.138,0.784,171.228,https://api.spotify.com/v1/tracks/0KHRoMzjBhqRTMb8dktYSj,https://api.spotify.com/v1/audio-analysis/0KHRoMzjBhqRTMb8dktYSj
7271,One More Sleep,Leona Lewis,239586,False,44,spotify:track:78pn8k7RogKo2oxl0DyX6d,0.638,0.813,11,-3.849,1,0.0362,0.464,0.0,0.344,0.754,112.986,https://api.spotify.com/v1/tracks/78pn8k7RogKo2oxl0DyX6d,https://api.spotify.com/v1/audio-analysis/78pn8k7RogKo2oxl0DyX6d
7272,Love Is Strange,Mickey & Sylvia,173346,False,0,spotify:track:7MVrcX2RcCU6qypBtNJQiO,0.568,0.316,0,-15.225,1,0.0336,0.648,0.000228,0.086,0.79,122.142,https://api.spotify.com/v1/tracks/7MVrcX2RcCU6qypBtNJQiO,https://api.spotify.com/v1/audio-analysis/7MVrcX2RcCU6qypBtNJQiO
7273,Lovers Who Make Love - Live at the Mac,Ciaran Lavery,223120,False,30,spotify:track:36VE1ZN6UFtVpAH1HJELA6,0.36,0.258,10,-15.583,0,0.0337,0.655,0.000728,0.68,0.256,115.78,https://api.spotify.com/v1/tracks/36VE1ZN6UFtVpAH1HJELA6,https://api.spotify.com/v1/audio-analysis/36VE1ZN6UFtVpAH1HJELA6
7274,Love Is Here To Stay,Curtis Stigers,259573,False,47,spotify:track:2bUK1EW5FPfpNDLO42XKqV,0.65,0.138,7,-13.318,0,0.039,0.879,8.81e-05,0.153,0.331,80.699,https://api.spotify.com/v1/tracks/2bUK1EW5FPfpNDLO42XKqV,https://api.spotify.com/v1/audio-analysis/2bUK1EW5FPfpNDLO42XKqV
7275,Memories (feat. Kid Cudi),David Guetta,210093,False,53,spotify:track:0NrwQdPgOlLkVEC3VMlU42,0.561,0.87,8,-6.103,1,0.343,0.0015,2.82e-06,0.246,0.498,129.98,https://api.spotify.com/v1/tracks/0NrwQdPgOlLkVEC3VMlU42,https://api.spotify.com/v1/audio-analysis/0NrwQdPgOlLkVEC3VMlU42
7276,Love Me Now - Recorded at Spotify Studios NYC,John Legend,228506,False,55,spotify:track:2pPRgFEENF3LtuxYUPuT24,0.508,0.233,8,-8.311,1,0.0535,0.975,0.0,0.111,0.421,85.543,https://api.spotify.com/v1/tracks/2pPRgFEENF3LtuxYUPuT24,https://api.spotify.com/v1/audio-analysis/2pPRgFEENF3LtuxYUPuT24
7277,To Love Somebody,Bee Gees,182000,False,65,spotify:track:0mbS3VwRbO6HVBMPXnzOGA,0.423,0.384,9,-12.503,1,0.0315,0.729,4.11e-06,0.27,0.521,90.43,https://api.spotify.com/v1/tracks/0mbS3VwRbO6HVBMPXnzOGA,https://api.spotify.com/v1/audio-analysis/0mbS3VwRbO6HVBMPXnzOGA
7278,Stereo Love - Original,Edward Maya,247853,False,61,spotify:track:4rCDfKjSS4KZk6hMB9epXh,0.782,0.784,9,-5.478,1,0.0368,0.0382,0.0115,0.0735,0.375,127.031,https://api.spotify.com/v1/tracks/4rCDfKjSS4KZk6hMB9epXh,https://api.spotify.com/v1/audio-analysis/4rCDfKjSS4KZk6hMB9epXh
7279,Almost Lover,Jasmine Thompson,262570,False,1,spotify:track:5lUbIsKvBfML00F1UNV1i2,0.479,0.189,0,-10.036,1,0.0465,0.97,0.0,0.0948,0.262,116.735,https://api.spotify.com/v1/tracks/5lUbIsKvBfML00F1UNV1i2,https://api.spotify.com/v1/audio-analysis/5lUbIsKvBfML00F1UNV1i2
7280,Wasted Love,City and Colour,178920,False,0,spotify:track:4pgL8fLSInDBWSW81hkMBS,0.537,0.814,2,-3.825,0,0.0312,0.00127,7.23e-05,0.197,0.532,116.453,https://api.spotify.com/v1/tracks/4pgL8fLSInDBWSW81hkMBS,https://api.spotify.com/v1/audio-analysis/4pgL8fLSInDBWSW81hkMBS
7281,My Best Friend,Tim McGraw,279866,False,47,spotify:track:3JEPfsHlaIfPsB6I8BY4Sl,0.444,0.484,9,-8.311,1,0.0289,0.12,0.0,0.135,0.263,147.715,https://api.spotify.com/v1/tracks/3JEPfsHlaIfPsB6I8BY4Sl,https://api.spotify.com/v1/audio-analysis/3JEPfsHlaIfPsB6I8BY4Sl
7282,"Colors Of The Wind - From ""Pocahontas""",Tori Kelly,246573,False,47,spotify:track:7qgM0MdETmhd3mORTqvJRm,0.398,0.255,10,-11.205,1,0.0373,0.944,3.24e-06,0.114,0.386,83.883,https://api.spotify.com/v1/tracks/7qgM0MdETmhd3mORTqvJRm,https://api.spotify.com/v1/audio-analysis/7qgM0MdETmhd3mORTqvJRm
7283,Ladies And Gentlemen,Saliva,217240,False,61,spotify:track:48ncRBVLgiu8MY7O70VVw5,0.459,0.908,6,-4.937,1,0.046,0.000101,0.202,0.145,0.495,80.093,https://api.spotify.com/v1/tracks/48ncRBVLgiu8MY7O70VVw5,https://api.spotify.com/v1/audio-analysis/48ncRBVLgiu8MY7O70VVw5
7284,The Night Josh Tillman Came To Our Apt.,Father John Misty,216186,False,0,spotify:track:5UXusQhn77o9f11H4NKFbM,0.603,0.62,2,-6.268,0,0.0232,0.303,2.37e-06,0.0997,0.624,98.893,https://api.spotify.com/v1/tracks/5UXusQhn77o9f11H4NKFbM,https://api.spotify.com/v1/audio-analysis/5UXusQhn77o9f11H4NKFbM
7285,Crash,Usher,211386,False,0,spotify:track:0Og6ggyXEZMcKbE2PjclwV,0.698,0.591,0,-7.762,1,0.0898,0.0765,0.00033,0.0919,0.244,103.967,https://api.spotify.com/v1/tracks/0Og6ggyXEZMcKbE2PjclwV,https://api.spotify.com/v1/audio-analysis/0Og6ggyXEZMcKbE2PjclwV
7286,G-Love,Booba,190360,True,25,spotify:track:5ccPvleqbPey43a0th7Ia7,0.766,0.656,2,-5.871,1,0.0801,0.0255,0.000159,0.0944,0.604,173.01,https://api.spotify.com/v1/tracks/5ccPvleqbPey43a0th7Ia7,https://api.spotify.com/v1/audio-analysis/5ccPvleqbPey43a0th7Ia7
7287,Have You Ever Really Loved A Woman?,Bryan Adams,291666,False,68,spotify:track:32Gf5A7Hr8RdgggXG0Fdks,0.57,0.478,7,-10.185,1,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,https://api.spotify.com/v1/tracks/32Gf5A7Hr8RdgggXG0Fdks,https://api.spotify.com/v1/audio-analysis/32Gf5A7Hr8RdgggXG0Fdks
7288,Thing Called Love - Edit,Above & Beyond,170149,False,34,spotify:track:57vnteSdPw1r0KPK6GKB3z,0.481,0.63,3,-5.971,0,0.0385,0.0013,0.0,0.363,0.293,134.12,https://api.spotify.com/v1/tracks/57vnteSdPw1r0KPK6GKB3z,https://api.spotify.com/v1/audio-analysis/57vnteSdPw1r0KPK6GKB3z
7289,My Love,Justin Timberlake,276160,False,0,spotify:track:5u6ir6R5dN6NK3W72epGde,0.771,0.676,4,-6.018,0,0.223,0.285,4.49e-06,0.546,0.804,119.997,https://api.spotify.com/v1/tracks/5u6ir6R5dN6NK3W72epGde,https://api.spotify.com/v1/audio-analysis/5u6ir6R5dN6NK3W72epGde
7290,Love No Less Worthy,J. Tillman,193786,False,0,spotify:track:3YRuaH30UgvvjeaeKpBy4A,0.579,0.0311,10,-18.908,1,0.0381,0.925,0.00335,0.108,0.368,136.308,https://api.spotify.com/v1/tracks/3YRuaH30UgvvjeaeKpBy4A,https://api.spotify.com/v1/audio-analysis/3YRuaH30UgvvjeaeKpBy4A
7291,Love Like We Used To (feat. Nateur) - Party Pupils Remix,Captain Cuts,217530,False,25,spotify:track:1GmVywXhzrW9bbTowwNl9m,0.852,0.719,1,-5.869,0,0.237,0.132,0.0,0.638,0.877,111.134,https://api.spotify.com/v1/tracks/1GmVywXhzrW9bbTowwNl9m,https://api.spotify.com/v1/audio-analysis/1GmVywXhzrW9bbTowwNl9m
7292,Better To Be Loved,Francesco Yates,216114,False,24,spotify:track:09U5jD3oh9qqIQAhWXwgOa,0.754,0.514,11,-5.45,0,0.157,0.023,0.0,0.651,0.835,115.017,https://api.spotify.com/v1/tracks/09U5jD3oh9qqIQAhWXwgOa,https://api.spotify.com/v1/audio-analysis/09U5jD3oh9qqIQAhWXwgOa
7293,Gettin' Over You (feat. Fergie & LMFAO),David Guetta,187426,False,0,spotify:track:5XA1GxaSpkUDULweScK0Rf,0.62,0.87,10,-6.52,0,0.0868,0.149,0.0,0.0705,0.513,130.079,https://api.spotify.com/v1/tracks/5XA1GxaSpkUDULweScK0Rf,https://api.spotify.com/v1/audio-analysis/5XA1GxaSpkUDULweScK0Rf
7294,When The Love Falls - Original,Yiruma,194815,False,0,spotify:track:7BtTPMVANfpWv4r1YVx6Xk,0.387,0.157,0,-24.79,0,0.0571,0.991,0.934,0.154,0.296,144.803,https://api.spotify.com/v1/tracks/7BtTPMVANfpWv4r1YVx6Xk,https://api.spotify.com/v1/audio-analysis/7BtTPMVANfpWv4r1YVx6Xk
7295,HARD LOVE,NEEDTOBREATHE,214626,False,47,spotify:track:0xcFH3973DZauDkGnNjMgm,0.387,0.843,0,-4.221,0,0.0539,0.0231,0.0,0.503,0.378,168.149,https://api.spotify.com/v1/tracks/0xcFH3973DZauDkGnNjMgm,https://api.spotify.com/v1/audio-analysis/0xcFH3973DZauDkGnNjMgm
7296,Bring Me Your Love (feat. THEA),Giraffage,240322,False,0,spotify:track:3qwT0tYzHrO0Xs7mtQSF1x,0.676,0.587,1,-6.441,0,0.0291,0.422,5.4e-05,0.0764,0.485,116.001,https://api.spotify.com/v1/tracks/3qwT0tYzHrO0Xs7mtQSF1x,https://api.spotify.com/v1/audio-analysis/3qwT0tYzHrO0Xs7mtQSF1x
7297,Up In The Air,Thirty Seconds To Mars,275786,True,54,spotify:track:0zqwz7SNny9fwqSDpIu4qN,0.483,0.862,11,-3.864,0,0.0857,0.00577,0.0,0.227,0.449,124.025,https://api.spotify.com/v1/tracks/0zqwz7SNny9fwqSDpIu4qN,https://api.spotify.com/v1/audio-analysis/0zqwz7SNny9fwqSDpIu4qN
7298,I Got Love,Nate Dogg,236226,True,59,spotify:track:52riputZ4Vo5PG9MOSy6r5,0.912,0.416,10,-5.943,0,0.164,0.437,0.306,0.09,0.677,90.013,https://api.spotify.com/v1/tracks/52riputZ4Vo5PG9MOSy6r5,https://api.spotify.com/v1/audio-analysis/52riputZ4Vo5PG9MOSy6r5
7299,Love Again - Acoustic,Cedric Gervais,222494,False,18,spotify:track:7JjvR7V4ZK0kEu2z3ROjXI,0.335,0.431,8,-3.653,1,0.0314,0.746,0.0,0.115,0.15,83.454,https://api.spotify.com/v1/tracks/7JjvR7V4ZK0kEu2z3ROjXI,https://api.spotify.com/v1/audio-analysis/7JjvR7V4ZK0kEu2z3ROjXI
7300,Love and Happiness,Al Green,307062,False,60,spotify:track:6SMHgPgNkhe9lneNTbgtel,0.823,0.457,6,-10.961,1,0.234,0.206,0.000183,0.0763,0.735,99.163,https://api.spotify.com/v1/tracks/6SMHgPgNkhe9lneNTbgtel,https://api.spotify.com/v1/audio-analysis/6SMHgPgNkhe9lneNTbgtel
7301,Love Would Be Enough,Dean Brody,174386,False,0,spotify:track:3EE0Orx56VZqZUoOLGX6sf,0.674,0.82,7,-3.822,1,0.0285,0.121,0.0,0.0881,0.559,128.974,https://api.spotify.com/v1/tracks/3EE0Orx56VZqZUoOLGX6sf,https://api.spotify.com/v1/audio-analysis/3EE0Orx56VZqZUoOLGX6sf
7302,I Need Your Love,Pentatonix,172466,False,46,spotify:track:11tQS3cthRT6guY7WkTypx,0.578,0.634,6,-6.99,0,0.0688,0.00319,1.85e-06,0.0741,0.301,125.54,https://api.spotify.com/v1/tracks/11tQS3cthRT6guY7WkTypx,https://api.spotify.com/v1/audio-analysis/11tQS3cthRT6guY7WkTypx
7303,50 Ways to Leave Your Lover,Paul Simon,208160,False,43,spotify:track:7bdDULyOUqNyWu6XPeAnSO,0.816,0.383,7,-12.398,1,0.064,0.19,4.19e-05,0.0974,0.341,101.631,https://api.spotify.com/v1/tracks/7bdDULyOUqNyWu6XPeAnSO,https://api.spotify.com/v1/audio-analysis/7bdDULyOUqNyWu6XPeAnSO
7304,I Love Ya (feat. Yo Gotti),Tank,318506,True,32,spotify:track:3oTSYUibGfRaBPa7YypKJD,0.721,0.462,0,-6.813,1,0.141,0.139,0.0,0.22,0.151,142.029,https://api.spotify.com/v1/tracks/3oTSYUibGfRaBPa7YypKJD,https://api.spotify.com/v1/audio-analysis/3oTSYUibGfRaBPa7YypKJD
7305,What You Love You Must Love Now,The Six Parts Seven,322160,False,0,spotify:track:3L0fPX8biELkH57fF3Exkd,0.256,0.456,4,-10.865,1,0.0306,0.367,0.881,0.119,0.0682,70.357,https://api.spotify.com/v1/tracks/3L0fPX8biELkH57fF3Exkd,https://api.spotify.com/v1/audio-analysis/3L0fPX8biELkH57fF3Exkd
7306,I Feel Love (Every Million Miles),The Dead Weather,195999,False,0,spotify:track:7nifNyg6rF6abgtg8MG0D6,0.404,0.919,4,-6.76,1,0.139,0.0091,0.0,0.0932,0.207,93.92,https://api.spotify.com/v1/tracks/7nifNyg6rF6abgtg8MG0D6,https://api.spotify.com/v1/audio-analysis/7nifNyg6rF6abgtg8MG0D6
7307,Alive With The Glory Of Love,Say Anything,254973,False,0,spotify:track:7ve7SjgFNCQiuwaYP6uERF,0.36,0.912,9,-4.631,1,0.121,0.0534,0.0,0.183,0.624,202.791,https://api.spotify.com/v1/tracks/7ve7SjgFNCQiuwaYP6uERF,https://api.spotify.com/v1/audio-analysis/7ve7SjgFNCQiuwaYP6uERF
7308,Sleeping Sickness,City and Colour,248013,False,0,spotify:track:2UENU2mbdS33eYkaU6u7y4,0.643,0.62,4,-5.231,0,0.0291,0.651,0.0,0.0634,0.315,134.95,https://api.spotify.com/v1/tracks/2UENU2mbdS33eYkaU6u7y4,https://api.spotify.com/v1/audio-analysis/2UENU2mbdS33eYkaU6u7y4
7309,Love Gone Wrong,You+Me,261773,False,36,spotify:track:1yTDBH044bz0jV1arvSDwz,0.521,0.271,11,-9.55,0,0.0397,0.783,0.0,0.0935,0.346,122.663,https://api.spotify.com/v1/tracks/1yTDBH044bz0jV1arvSDwz,https://api.spotify.com/v1/audio-analysis/1yTDBH044bz0jV1arvSDwz
7310,Lost Love,Fourth,212218,True,0,spotify:track:7dYrFpXsWTc9Ml2oVwu5jj,0.729,0.8,4,-5.657,0,0.0538,0.184,0.0,0.159,0.518,130.032,https://api.spotify.com/v1/tracks/7dYrFpXsWTc9Ml2oVwu5jj,https://api.spotify.com/v1/audio-analysis/7dYrFpXsWTc9Ml2oVwu5jj
7311,Alleyways,The Neighbourhood,267853,True,60,spotify:track:4V37tyDu9CtqYshvrgLke4,0.622,0.831,5,-4.819,0,0.0273,0.00102,0.803,0.119,0.363,101.03,https://api.spotify.com/v1/tracks/4V37tyDu9CtqYshvrgLke4,https://api.spotify.com/v1/audio-analysis/4V37tyDu9CtqYshvrgLke4
7312,Love and War,Tamar Braxton,241920,False,53,spotify:track:3fLBmhcgWkPI47LfVQ8paB,0.27,0.58,8,-5.717,0,0.039,0.469,0.0,0.343,0.242,179.919,https://api.spotify.com/v1/tracks/3fLBmhcgWkPI47LfVQ8paB,https://api.spotify.com/v1/audio-analysis/3fLBmhcgWkPI47LfVQ8paB
7313,Love Is Real,Moods,202213,False,0,spotify:track:4UvGBQU3zPO5IcagzHDIxS,0.761,0.643,9,-8.078,1,0.142,0.0529,0.102,0.0887,0.61,93.991,https://api.spotify.com/v1/tracks/4UvGBQU3zPO5IcagzHDIxS,https://api.spotify.com/v1/audio-analysis/4UvGBQU3zPO5IcagzHDIxS
7314,Relapse,Shawn Hook,231132,False,0,spotify:track:4dZIgL9K2ZGhq8DDFk07FF,0.716,0.891,9,-3.071,0,0.0444,0.0092,6.16e-05,0.169,0.86,127.987,https://api.spotify.com/v1/tracks/4dZIgL9K2ZGhq8DDFk07FF,https://api.spotify.com/v1/audio-analysis/4dZIgL9K2ZGhq8DDFk07FF
7315,Cities of Gold,Tinpan Orange,236920,False,15,spotify:track:79Ifx94MCuw7jIBmTfBdi4,0.329,0.32,0,-10.705,1,0.0303,0.829,2.43e-05,0.101,0.238,77.373,https://api.spotify.com/v1/tracks/79Ifx94MCuw7jIBmTfBdi4,https://api.spotify.com/v1/audio-analysis/79Ifx94MCuw7jIBmTfBdi4
7316,Lovers' Eyes,Mumford & Sons,321120,False,19,spotify:track:5uECZjznd7mli6JEfTIpU5,0.426,0.346,2,-9.508,1,0.0282,0.0304,1.72e-05,0.0965,0.273,77.101,https://api.spotify.com/v1/tracks/5uECZjznd7mli6JEfTIpU5,https://api.spotify.com/v1/audio-analysis/5uECZjznd7mli6JEfTIpU5
7317,Bad Love,Jazz Morley,183000,False,0,spotify:track:3amwR44X0A6UtYttHW6N0T,0.587,0.363,0,-12.477,1,0.0625,0.665,0.00296,0.0844,0.0893,159.96,https://api.spotify.com/v1/tracks/3amwR44X0A6UtYttHW6N0T,https://api.spotify.com/v1/audio-analysis/3amwR44X0A6UtYttHW6N0T
7318,So Much Love,Muzzaik,185669,False,0,spotify:track:13HEIb4DeOsMN8x8SxhzN8,0.653,0.934,7,-2.878,1,0.295,0.000973,0.000512,0.144,0.561,127.029,https://api.spotify.com/v1/tracks/13HEIb4DeOsMN8x8SxhzN8,https://api.spotify.com/v1/audio-analysis/13HEIb4DeOsMN8x8SxhzN8
7319,Something About Your Love,Mason Jennings,270546,False,45,spotify:track:1ZVaf194CeE7eBItAVEUCj,0.573,0.269,6,-10.648,1,0.0289,0.68,0.858,0.117,0.344,61.538,https://api.spotify.com/v1/tracks/1ZVaf194CeE7eBItAVEUCj,https://api.spotify.com/v1/audio-analysis/1ZVaf194CeE7eBItAVEUCj
7320,I Love the Rain the Most,Joe Purdy,278693,False,38,spotify:track:0j9KNQ9pDEQejEm3wdgiAr,0.483,0.256,8,-13.891,1,0.0335,0.797,0.00129,0.0675,0.582,139.904,https://api.spotify.com/v1/tracks/0j9KNQ9pDEQejEm3wdgiAr,https://api.spotify.com/v1/audio-analysis/0j9KNQ9pDEQejEm3wdgiAr
7321,I Love It,Kevin Gates,211320,True,42,spotify:track:3Zi1L2JG3zy4YMIwVF78vy,0.622,0.707,4,-8.505,0,0.282,0.112,2.13e-06,0.31,0.513,115.078,https://api.spotify.com/v1/tracks/3Zi1L2JG3zy4YMIwVF78vy,https://api.spotify.com/v1/audio-analysis/3Zi1L2JG3zy4YMIwVF78vy
7322,Devil In My Veins,Yelawolf,238866,True,43,spotify:track:4fcBwpfOVS6G0XbZIm2FAQ,0.347,0.46,9,-8.618,0,0.0369,0.156,0.000355,0.377,0.371,111.087,https://api.spotify.com/v1/tracks/4fcBwpfOVS6G0XbZIm2FAQ,https://api.spotify.com/v1/audio-analysis/4fcBwpfOVS6G0XbZIm2FAQ
